date,min_temp_c,max_temp_c,mean_temp_c,mean_humidity,mean_wind_speed,mean_solar_irradiance,max_solar_irradiance,day_of_week,lmp_opr_hour_01,lmp_opr_hour_02,lmp_opr_hour_03,lmp_opr_hour_04,lmp_opr_hour_05,lmp_opr_hour_06,lmp_opr_hour_07,lmp_opr_hour_08,lmp_opr_hour_09,lmp_opr_hour_10,lmp_opr_hour_11,lmp_opr_hour_12,lmp_opr_hour_13,lmp_opr_hour_14,lmp_opr_hour_15,lmp_opr_hour_16,lmp_opr_hour_17,lmp_opr_hour_18,lmp_opr_hour_19,lmp_opr_hour_20,lmp_opr_hour_21,lmp_opr_hour_22,lmp_opr_hour_23,lmp_opr_hour_24,lmp_opr_hour_25
2023-04-21,12.6,25.6,18.570833,48.041667,14.845833,312.666667,958.0,4,64.88021,64.3397,64.26188,65.05496,75.38423,90.42357,110.46686,63.33,32.73797,22.6389,14.03,17.36866,15.93976,17.69629,18.35911,21.69396,32.28059,54.58013,101.49505,130.0,119.36745,97.03058,87.32103,77.81321,
2023-04-22,13.8,24.8,17.675,62.583333,12.579167,303.5,952.0,5,68.37304,64.2412,61.08529,54.99386,62.02324,65.51694,65.76281,40.02973,12.49283,7.44879,5.85377,6.26572,7.34846,9.57367,12.86,20.1667,32.41964,52.61348,96.95661,107.91895,96.73122,92.05357,76.89,69.15888,
2023-04-23,13.4,20.3,16.104167,84.458333,11.4,304.75,948.0,6,53.6941,51.90157,50.00594,49.07543,51.83275,54.88838,51.84575,29.65219,0.26907,-5.8422,-5.00971,-5.47745,-6.29975,-6.42973,-6.06434,-3.86104,3.19124,28.91333,61.19343,81.81513,86.60467,70.83454,58.25356,53.55499,
2023-04-24,14.4,18.5,15.5875,82.958333,11.708333,268.083333,947.0,0,49.32214,47.02019,45.82179,45.71611,49.22608,56.3981,73.17643,42.34605,15.67341,9.62329,5.02,2.32814,0.72357,0.0,0.0,1.75,11.18815,37.7382,67.4092,102.80103,96.24904,80.34677,66.02508,60.37319,
2023-04-25,13.9,18.4,15.504167,83.291667,11.729167,261.458333,939.0,1,58.10214,53.24243,52.1,51.57468,51.42207,69.36437,84.16068,56.67631,25.86823,14.62371,10.05307,6.22,5.63323,6.59518,5.84808,13.92214,32.7826,50.74414,85.68133,115.48143,113.48048,91.65262,81.46,76.07406,
2023-04-26,13.2,18.3,15.258333,87.0,10.791667,296.916667,953.0,2,72.61209,69.55259,66.86595,64.46115,65.02431,78.07448,85.1317,51.39506,29.90129,20.0,14.33028,10.89601,11.04707,20.0,21.28489,27.06287,47.64254,66.6645,115.09256,176.0,157.46355,103.74148,83.62202,76.04,
2023-04-27,12.6,17.0,14.0875,89.458333,11.491667,291.625,964.0,3,60.50946,57.6979,55.73139,55.99154,57.2941,70.92466,86.14696,59.06077,37.17401,20.0,15.0,14.10553,21.54,26.72202,33.88645,44.78099,58.44849,78.67179,121.01582,194.22218,165.97491,101.05776,76.95951,70.94686,
2023-04-28,12.6,17.1,14.279167,86.458333,10.866667,301.0,954.0,4,60.13561,52.74573,50.3,49.12467,51.25878,60.68017,76.72057,47.86,28.93544,20.5955,13.57593,18.71354,18.72934,24.64828,31.39822,39.83323,51.80014,71.30089,102.5117,171.97893,124.33809,94.18,79.25445,68.73571,
2023-04-29,12.4,17.8,14.533333,87.416667,11.120833,305.916667,961.0,5,57.30826,52.41931,48.69745,48.99094,48.7479,52.89332,51.85502,34.37734,14.89759,7.11967,3.83086,3.83075,4.56334,8.74491,16.37,25.23322,35.655,55.54256,82.80607,109.99155,90.17894,72.59285,63.94171,52.33821,
2023-04-30,13.4,17.3,14.7625,83.583333,8.383333,259.416667,907.0,6,42.20875,42.10791,40.22,38.89639,36.85,36.59259,36.46578,13.67731,1.35445,-1.06501,-4.91306,-5.81946,-7.9093,-7.61931,-5.68385,-3.64043,1.36289,20.95841,51.36258,70.71718,69.1434,59.57358,51.94646,46.50871,
2023-05-01,13.1,15.6,14.1625,78.875,13.708333,188.208333,702.0,0,28.95511,28.92132,27.7446,26.26,30.0,40.0,57.33752,34.44754,20.46578,13.53,7.16786,5.31071,2.46999,3.7516,3.76086,9.21891,16.49973,33.78951,51.87598,71.07799,72.19191,57.66982,49.56211,43.43689,
2023-05-02,11.4,15.8,13.3625,71.208333,16.841667,249.25,814.0,1,36.20583,35.22478,35.08086,35.06102,37.95994,49.4524,66.8,44.24087,36.73517,31.76253,25.63332,18.75765,12.02196,10.24865,9.73975,13.8281,22.65453,37.42988,60.27911,79.78268,73.60259,61.8743,48.73122,45.0,
2023-05-03,10.8,16.8,13.591667,70.625,9.7125,265.791667,972.0,2,40.68607,36.59048,33.8106,31.19984,35.42737,52.82975,58.97305,39.89449,29.29645,24.47378,19.18258,15.0,12.06315,9.46889,10.49093,15.06309,23.13922,35.63282,46.68372,60.20296,65.46217,55.90714,43.56279,38.04964,
2023-05-04,11.4,15.6,13.470833,75.833333,11.6125,249.875,870.0,3,27.56287,25.54785,24.11341,24.1527,26.66477,39.11,43.35526,31.47861,19.70684,19.3172,13.19666,9.96964,4.25679,1.6343,1.95824,4.06323,8.11,22.27738,31.67237,41.78141,47.43426,40.96249,34.3503,30.68216,
2023-05-05,10.8,16.7,13.895833,76.291667,10.941667,281.0,927.0,4,22.83945,20.47971,19.76335,20.02485,22.10619,32.96013,35.07308,20.0,10.68607,5.5882,-1.19903,-1.60302,-4.85706,-6.21071,-5.45909,-2.29695,-0.78013,10.11,25.8381,36.70897,43.62109,37.84689,29.46475,27.30748,
2023-05-06,10.6,17.1,13.975,82.083333,14.570833,304.833333,938.0,5,19.24804,17.32768,15.96548,16.73887,18.05469,21.54064,19.1934,4.91255,-0.43933,-7.16142,-10.22,-11.92686,-12.96642,-12.93,-13.0,-12.15594,-6.59625,0.0,15.51,31.08298,36.30816,31.11,25.05383,21.44605,
2023-05-07,11.5,17.8,14.570833,81.875,12.9,309.916667,952.0,6,11.61486,10.98065,9.79645,8.34,7.03,9.34604,5.74132,0.0,-11.05046,-14.20097,-13.43622,-15.89954,-17.89881,-18.37984,-18.54614,-16.26644,-13.04208,-6.92354,14.02572,29.83522,36.11,29.86773,21.08124,18.72046,
2023-05-08,12.6,18.8,15.15,82.0,13.55,309.458333,973.0,0,16.24546,14.17,12.55162,12.50319,15.3026,20.69142,29.61527,7.90618,-3.05472,-10.4402,-11.6061,-12.12117,-14.66337,-14.79689,-14.71491,-11.65146,-5.34552,0.95717,25.15992,43.56,49.2212,35.54631,22.84987,18.1733,
2023-05-09,12.4,19.2,15.108333,78.708333,17.3625,263.375,854.0,1,15.96,15.78,13.72864,13.7455,15.64468,27.7338,30.54056,11.73267,3.51007,-0.45199,-1.3965,-3.10474,-4.36006,-4.13838,-4.04493,-1.81987,-0.0733,11.90366,30.56434,42.77986,47.31057,38.4341,29.9753,23.61877,
2023-05-10,11.8,19.5,15.0625,73.208333,14.020833,314.916667,938.0,2,11.54884,11.31555,10.0,10.33324,11.42562,17.8314,25.27417,6.60891,-5.02826,-10.09783,-12.43123,-12.53563,-12.52337,-12.48039,-12.52311,-12.67117,-10.66575,0.16913,24.05937,43.21441,48.79308,37.91105,24.30643,18.13,
2023-05-11,11.6,17.2,14.575,80.791667,11.925,286.458333,913.0,3,9.04885,6.95404,6.46499,6.9501,10.2004,17.89506,24.85414,5.93455,-1.20019,-4.94662,-6.73903,-9.98882,-10.39011,-8.74458,-6.84399,-5.08843,-0.49529,8.85169,29.32412,45.11,49.42003,39.2391,28.27,20.0,
2023-05-12,11.9,19.2,15.079167,83.625,12.325,294.041667,968.0,4,14.16278,12.35264,12.27,14.46,19.19004,29.88,32.315,13.39308,2.15082,-0.35566,-1.4661,-1.38373,-1.57592,-0.60759,-0.4242,2.89,8.7707,21.03369,38.90822,57.23385,55.11,41.04458,27.1126,21.61846,
2023-05-13,14.5,20.0,16.520833,82.541667,10.125,298.875,960.0,5,20.85339,16.99175,15.11,17.11,20.67009,24.66536,20.24481,1.68368,-4.09,-6.32399,-10.0,-9.85665,-9.85599,-6.35389,-3.15166,0.03425,4.26786,21.3194,41.28252,59.96294,54.91929,42.6818,37.7029,28.12,
2023-05-14,14.9,22.0,16.9625,80.041667,11.5125,279.5,951.0,6,20.04379,16.64802,15.26305,15.0,15.73938,14.52053,12.81852,-0.49629,-11.42983,-12.38244,-12.99266,-13.02365,-13.01852,-12.79108,-10.54445,-2.50038,1.71073,15.16884,39.20514,60.05186,56.13432,40.46676,29.80435,21.52808,
2023-05-15,14.6,18.5,16.2375,84.666667,11.583333,249.375,907.0,0,25.62542,22.53002,21.35124,21.39157,25.54,35.35772,42.88633,21.19581,9.86409,8.87063,5.59457,8.68844,9.39511,13.11882,17.09891,22.65281,32.55479,46.74255,58.78766,102.11,90.27422,53.00924,40.73827,35.81369,
2023-05-16,14.2,18.2,15.925,86.083333,12.804167,245.166667,752.0,1,32.16868,29.05977,27.8112,26.51108,28.37166,37.10967,40.53955,23.89928,12.10296,11.33,7.78341,5.95886,8.60691,11.80784,17.59216,24.11322,31.26465,39.7288,57.94986,98.46349,85.0,50.62526,40.12386,37.22664,
2023-05-17,14.4,17.9,16.033333,85.083333,11.254167,289.583333,909.0,2,31.21228,25.21291,24.07873,23.85407,26.75624,35.32147,39.38324,23.98085,12.04838,8.34218,3.98393,3.41371,5.7152,9.09646,14.63095,24.65459,28.01864,38.03365,52.44313,86.89181,75.22,50.99791,38.74891,30.99991,
2023-05-18,14.9,20.8,16.85,81.416667,9.779167,263.666667,916.0,3,27.00324,22.33779,22.26331,21.01516,21.9538,32.40313,35.15589,16.98538,7.71176,2.84949,-0.61674,-0.11716,1.1916,3.35166,6.35164,12.24545,19.54836,29.08375,45.4229,72.10712,66.57493,46.36618,32.32007,27.25224,
2023-05-19,14.3,20.4,16.6,83.208333,10.579167,247.541667,907.0,4,20.46186,19.96845,17.28252,15.15096,20.01324,30.07694,28.93816,14.94338,6.59006,4.79379,2.62663,0.77412,1.24755,2.59823,3.4918,8.6281,13.57415,24.54668,36.6721,51.16143,45.82029,39.0077,33.62469,28.0,
2023-05-20,15.6,19.5,17.129167,81.916667,11.391667,285.916667,933.0,5,20.61051,20.0,21.04347,19.62039,21.79464,23.36453,15.0,1.39873,0.00955,0.00088,0.0,-0.91265,-2.36632,-1.24,0.0,0.20819,3.01068,19.14343,31.57714,46.48315,42.41451,39.09,31.08835,27.06048,
2023-05-21,15.6,20.2,17.0625,83.0,10.75,285.208333,952.0,6,19.03,19.07115,17.13432,15.82427,16.58029,18.22175,10.14278,0.0,-5.08418,-8.32434,-9.7663,-10.52766,-10.17835,-8.36061,-6.12793,-2.37415,0.07112,15.65394,30.09801,49.35421,46.94015,39.28343,30.87864,27.991,
2023-05-22,15.6,19.6,16.875,83.291667,10.504167,262.666667,926.0,0,22.47323,17.96644,16.31534,16.15403,19.10924,30.09797,27.66528,13.08833,2.77934,-2.44975,-2.57208,-2.975,-4.47257,-0.19896,0.2622,3.00052,7.30649,25.67603,43.09764,68.1828,62.54762,41.66015,38.0,29.23,
2023-05-23,15.6,18.2,16.5375,80.416667,9.833333,198.083333,681.0,1,29.30123,25.66397,24.44587,22.65429,26.28525,34.14383,35.39963,24.94978,11.83513,9.66553,7.0,5.0,3.62,3.32906,4.52968,7.31774,11.37046,23.82295,42.25,62.81805,62.72398,48.51238,39.25352,31.27439,
2023-05-24,15.0,18.7,16.229167,76.041667,9.1875,191.25,781.0,2,29.57913,26.41739,24.74477,23.28473,25.63404,41.04278,34.71528,25.2419,10.06011,4.87562,3.06037,0.37764,0.2724,0.17361,2.42472,5.59059,8.46069,24.11,44.73872,62.64707,65.0517,48.8739,34.1635,28.77338,
2023-05-25,15.0,18.7,16.5125,67.791667,13.2625,262.5,819.0,3,25.45212,23.67853,20.0,20.0,23.8702,33.52639,38.47616,24.45122,8.52597,5.49537,1.98642,0.90168,1.07765,0.54741,0.68638,1.79778,5.0,18.54,37.18397,54.17711,53.35492,42.32268,30.49801,26.99514,
2023-05-26,15.0,17.4,16.054167,73.416667,16.245833,230.833333,723.0,4,27.78267,23.63053,21.59597,20.62777,24.15,25.26269,30.53901,16.508,7.85492,0.35192,-0.61134,-2.38664,-2.75253,-1.00941,-1.19,0.00139,0.56404,9.15143,28.86509,44.81411,46.13695,39.35815,27.06673,21.57259,
2023-05-27,13.1,18.0,15.641667,79.75,13.4875,230.958333,754.0,5,16.38324,13.54962,13.30723,10.38813,11.6693,13.04763,8.16656,-0.49724,-9.73394,-11.48269,-11.47479,-11.59052,-13.73284,-12.97731,-11.92864,-11.43834,-7.5717,0.0,16.3191,33.6769,37.73812,30.0,22.26129,16.80721,
2023-05-28,13.9,18.3,15.958333,80.958333,10.433333,205.166667,759.0,6,12.10755,10.7053,10.75,10.0,10.0,9.83581,5.10596,-2.04984,-10.75,-11.5205,-12.21522,-12.22061,-12.25154,-12.23003,-12.49592,-12.07708,-9.76956,0.01033,16.99656,31.48622,34.64688,27.24666,19.54401,16.40325,
2023-05-29,15.4,18.5,16.695833,78.458333,11.883333,168.625,555.0,0,22.0583,21.21877,19.19613,18.577,20.22364,19.20408,13.33504,0.04109,-3.02023,-6.70063,-9.54193,-10.05681,-10.64293,-10.71059,-10.75407,-10.04452,-3.05,1.14629,25.46234,34.89654,38.64468,30.09731,27.97178,23.47065,
2023-05-30,15.6,18.0,16.454167,76.291667,18.245833,215.458333,738.0,1,22.71474,23.24856,22.54179,22.91824,24.59416,22.99189,25.8051,14.92423,6.62022,4.63488,3.67595,3.02216,2.97865,3.09717,2.76984,3.00284,5.04454,16.33716,26.43041,41.60904,43.74507,34.07396,26.65431,21.51855,
2023-05-31,15.0,17.6,16.225,75.75,12.604167,182.666667,605.0,2,19.47345,19.20289,17.74032,19.05169,19.29813,23.63165,24.94348,12.94228,0.65518,0.0,-0.9811,-1.64542,-1.45607,-0.96429,0.00409,0.10425,0.72274,11.8174,30.9906,44.54,50.01065,37.86009,31.37688,22.9356,
2023-06-01,15.4,18.5,16.458333,77.583333,11.7625,179.458333,634.0,3,29.25924,28.0769,26.0604,26.38334,30.31118,36.82161,35.85572,21.45498,9.83433,7.85606,7.73,7.43444,7.3785,7.73178,7.93267,7.81605,10.74125,22.35762,36.25203,48.29953,51.19551,42.53613,35.65,31.24599,
2023-06-02,14.8,18.6,16.504167,77.625,15.979167,240.333333,835.0,4,28.30029,26.42162,25.49529,26.25375,28.48141,36.90966,27.94581,15.54698,7.47249,5.0,4.20586,4.72646,4.15642,4.76898,6.55928,6.55965,10.30689,17.40298,36.48615,44.14271,47.88197,37.85068,36.72399,33.83301,
2023-06-03,12.8,19.6,16.304167,81.416667,10.795833,281.291667,945.0,5,29.58537,27.51074,27.4167,27.40122,28.37,31.9696,25.01,5.34535,1.01212,0.73239,0.49332,0.69607,0.33185,1.0067,2.91483,7.58092,10.0,22.43516,34.56057,49.56286,48.15266,38.44391,34.70612,32.3239,
2023-06-04,14.9,18.9,16.4125,81.041667,10.716667,270.541667,961.0,6,28.57182,28.57121,28.07283,28.03173,28.41666,30.48109,26.24747,8.0,4.0,4.12184,4.28473,4.80624,4.351,5.52844,8.09136,14.81343,21.09357,30.48588,39.82539,61.04319,56.90006,45.10024,38.06272,34.85693,
2023-06-05,14.9,19.0,16.108333,74.458333,10.020833,190.625,674.0,0,29.88,28.15063,28.35832,28.20833,30.1,36.92955,42.65,28.35011,20.15,18.41923,17.67236,17.34639,17.5,18.74876,18.34781,20.30547,24.91187,34.90828,47.72838,60.27,60.25,48.10034,37.92418,33.99787,
2023-06-06,14.7,19.0,16.4,69.791667,11.95,194.833333,612.0,1,39.75374,37.6945,34.42247,33.92503,35.5923,41.19101,46.61489,33.53309,27.64148,24.33058,22.62967,20.30804,19.80158,20.18602,23.52244,25.2402,26.25278,36.42061,47.827,61.88131,61.75356,53.14813,42.59162,39.97615,
2023-06-07,14.9,18.9,16.575,75.916667,11.754167,217.458333,726.0,2,36.75346,34.85875,34.01041,33.56299,34.56998,38.6767,43.71159,34.02831,27.30856,26.64487,25.44546,22.29973,21.03735,22.13701,24.80159,26.18627,30.57785,36.69904,47.6345,60.96053,63.54,55.19356,43.78138,39.82962,
2023-06-08,14.1,19.6,16.958333,79.041667,15.5,314.833333,941.0,3,38.52336,35.18177,33.79898,33.63089,37.65749,43.06003,42.04174,32.73,27.40081,25.75529,25.15122,24.89,24.82577,25.52911,25.82435,27.73677,31.52535,35.69193,46.59442,58.08,59.4,53.07037,44.95219,38.70532,
2023-06-09,14.2,19.0,16.770833,81.041667,13.35,209.208333,745.0,4,36.10261,34.57753,35.19681,31.40396,33.50293,38.99981,36.25918,25.86122,22.6589,21.87399,21.58906,22.06616,20.59661,21.95229,21.93177,21.78843,24.74153,31.72228,38.90151,49.89332,55.97747,49.22243,41.53363,35.42516,
2023-06-10,15.5,19.5,16.995833,79.916667,8.670833,170.833333,707.0,5,33.52718,31.69951,30.61327,31.04447,30.32527,33.14233,33.25483,25.0,22.03717,22.78738,24.11758,21.87109,21.71318,21.43354,21.91881,23.29963,26.28532,30.92427,40.3092,46.23244,44.99816,41.61242,37.30433,35.30259,
2023-06-11,15.9,19.4,17.320833,76.0,12.15,195.5,592.0,6,29.5733,29.27558,28.59334,28.5661,28.11279,28.89853,25.8561,15.09023,12.59358,12.56406,12.0116,12.42446,12.5,12.45188,11.96343,12.5,14.17127,23.11944,33.83773,40.8202,43.22683,39.02,35.60121,31.9295,
2023-06-12,16.1,19.4,17.291667,77.5,15.675,227.583333,698.0,0,29.41744,29.68833,28.16163,27.76182,30.94121,36.92594,39.90047,29.28628,27.29781,23.07927,22.65485,23.27221,22.98562,22.60982,23.15084,21.1,22.86832,26.37582,38.66784,50.17055,51.16046,46.27571,38.25785,32.18516,
2023-06-13,14.6,19.5,17.079167,77.125,15.258333,283.916667,864.0,1,31.13379,29.29439,29.41169,29.33644,29.30204,36.43751,30.87834,22.36983,16.1242,11.40442,10.91935,10.62818,10.69,10.0,11.37078,14.41683,17.25506,21.99067,35.11862,48.49821,52.06107,46.36088,38.76409,34.72091,
2023-06-14,15.3,19.1,16.904167,79.166667,11.3375,202.541667,738.0,2,28.21721,27.51,27.28893,27.28904,28.65696,33.67967,28.51,17.58275,13.36504,9.79,9.62221,9.11,8.92153,8.55805,9.05,10.09445,14.0587,23.11958,35.35579,51.38832,53.19813,42.62842,35.26378,30.28652,
2023-06-15,16.0,19.5,17.520833,78.291667,11.791667,213.75,691.0,3,27.35699,27.9904,26.64608,26.65405,28.16855,31.70078,29.30956,19.71,12.5,8.5,7.08715,7.52986,7.07428,6.88398,8.15,11.23,15.22,25.40073,38.97044,54.14393,54.67941,45.67,36.83514,33.74894,
2023-06-16,16.4,20.1,17.8625,80.208333,13.745833,267.208333,933.0,4,28.32153,27.45465,27.31048,27.79383,28.66676,32.29,32.31788,25.35,20.11338,14.97014,14.38599,13.09619,14.41355,14.41963,14.93519,18.35395,20.0,27.86265,37.73646,56.64176,58.38516,46.22,36.7796,33.77738,
2023-06-17,15.9,20.5,18.116667,83.875,13.879167,328.916667,965.0,5,30.50457,29.08,29.76329,28.63,30.11711,29.42311,25.36932,11.3,4.48737,4.26979,4.03416,3.92127,3.03654,2.64,4.14088,7.49587,9.81713,19.9523,35.80114,57.20863,68.18067,55.08366,35.41109,30.88854,
2023-06-18,16.5,20.2,17.8875,78.833333,11.045833,285.083333,972.0,6,29.9787,27.29451,24.87067,23.54673,24.09803,23.96329,14.66665,0.12,-7.15917,-10.47,-11.02584,-11.59067,-11.59317,-11.16333,-10.42765,-8.02,-0.0468,7.31013,31.95585,52.44091,51.60671,50.42172,36.5843,31.61101,
2023-06-19,16.3,21.0,17.9375,76.458333,10.320833,242.833333,866.0,0,30.49664,29.14577,28.4982,27.05543,28.89469,33.07859,25.93758,8.84814,0.17538,-3.68797,-5.16454,-4.35374,-6.25443,-4.84037,-3.65951,-0.02,2.16934,11.51709,31.90975,49.76578,51.08,40.98,35.96457,33.77598,
2023-06-20,14.4,20.9,17.945833,79.541667,11.4125,338.791667,992.0,1,26.92214,24.63491,21.84467,21.66634,24.96889,30.47578,21.91,4.77333,-2.11192,-6.1991,-8.29632,-10.88,-8.06882,-7.67318,-6.99961,-2.9514,0.46721,7.76576,30.0,52.46561,65.72079,45.7458,39.16994,37.24729,
2023-06-21,14.4,21.9,17.791667,78.75,13.85,344.708333,996.0,2,35.81735,32.30678,30.21934,29.32262,32.45585,39.33966,32.48428,13.59,0.82688,-2.69312,-2.42509,-2.96722,-2.12154,-1.02805,0.4307,5.13959,8.4033,22.90218,40.0,61.21754,69.24221,60.95528,45.49596,43.65553,
2023-06-22,14.1,18.9,16.6125,77.0,15.429167,312.583333,997.0,3,37.85752,34.98176,33.0,32.11637,36.55533,41.44319,34.74711,22.55743,8.46752,0.794,-0.37763,-1.1881,-0.63182,0.14763,0.1739,1.64319,9.11147,20.57225,36.08419,59.19306,75.0,61.68202,39.54,36.22807,
2023-06-23,14.7,19.6,17.004167,71.625,16.629167,331.083333,991.0,4,34.81623,33.53619,32.2998,32.27071,34.66915,39.51641,33.70979,15.0,-1.51848,-5.32145,-7.32106,-7.82869,-8.0,-7.07044,-7.12184,-5.00151,0.62227,12.70442,30.88798,45.55845,52.05,52.3342,38.18207,36.13705,
2023-06-24,13.4,20.6,17.020833,79.916667,12.6375,323.833333,972.0,5,33.56658,31.15273,31.10583,33.83094,36.16705,37.21917,30.98397,16.10171,4.76356,0.99906,0.20991,0.3818,0.42968,0.3076,1.19932,4.57711,8.74966,22.42419,37.67036,51.51531,65.72891,52.78223,38.93017,38.19663,
2023-06-25,14.2,19.8,17.070833,78.708333,14.454167,338.333333,991.0,6,35.68213,33.40183,31.43172,29.95703,31.38352,31.32777,27.04851,2.96772,-3.53626,-4.94837,-6.3443,-6.31927,-5.53768,-5.04228,-3.45893,-0.10814,1.26801,13.52664,31.09,50.7295,64.72,44.45137,34.64847,34.35148,
2023-06-26,14.0,20.5,17.041667,80.166667,14.7875,337.875,982.0,0,32.30023,30.68392,29.92933,29.85725,31.22355,37.82426,34.16122,18.96008,2.05082,1.42981,1.1776,0.73226,0.87095,1.56282,1.62129,4.56566,12.15011,26.26036,40.19607,58.50038,65.53,58.96864,40.27974,38.65427,
2023-06-27,14.2,20.5,17.095833,79.583333,13.383333,342.333333,988.0,1,34.97606,35.64442,33.0478,33.21304,32.5895,37.47333,33.81629,21.11481,10.16,9.2188,7.62847,11.71467,11.72498,12.26242,13.79289,17.06272,24.37501,36.06939,52.06466,70.76102,82.19728,71.07255,51.9104,41.37498,
2023-06-28,14.2,20.2,16.7125,80.541667,12.2625,296.5,965.0,2,38.59718,36.39806,34.60604,34.26859,34.90322,36.62199,34.63502,26.58402,16.90693,14.35,12.9686,13.04869,13.06162,14.99441,16.48091,20.61567,24.4289,33.0851,45.17371,67.44,68.81836,66.33,41.8136,39.05574,
2023-06-29,13.9,21.3,17.208333,81.541667,13.179167,296.291667,975.0,3,37.65122,36.58541,37.6477,35.98556,36.75334,41.42301,42.82025,28.91,24.41224,23.60102,23.07175,24.26108,26.31363,28.42926,32.71862,38.10105,42.32588,46.62282,66.05379,82.62692,85.47818,73.59,60.39549,46.85201,
2023-06-30,14.9,21.4,17.766667,81.333333,11.9125,319.5,971.0,4,46.6658,43.76739,43.79929,42.95406,44.27031,48.40138,44.74168,36.9044,32.47912,32.02819,30.06766,30.73703,34.06121,37.14257,42.96382,50.31917,53.19934,66.33401,77.00835,100.87,91.18888,75.88,55.08708,50.96007,
2023-07-01,16.4,22.3,18.75,80.208333,11.583333,317.916667,970.0,5,40.5663,39.98317,39.40715,39.00351,40.61033,41.29266,40.04843,28.17739,23.81781,23.1033,23.03336,27.83856,32.265,36.58983,39.75093,42.39599,46.96058,52.71385,61.94544,79.42506,72.0884,61.20748,50.22421,44.40988,
2023-07-02,15.9,21.4,17.983333,83.416667,12.154167,320.75,969.0,6,42.62014,42.69272,40.1999,41.34752,40.19922,42.46245,38.08856,27.93524,22.14944,21.5,24.28355,27.58928,30.68,34.36046,37.60747,41.53112,46.53595,53.90449,62.50603,93.73847,77.56393,62.14638,55.59589,44.93705,
2023-07-03,16.2,21.0,17.991667,81.541667,11.704167,305.5,951.0,0,42.2317,41.03595,40.3026,40.30016,40.50811,42.73286,45.70859,34.26814,33.91008,32.01885,33.60524,33.84602,35.63361,39.48131,43.16114,49.11271,53.93502,60.43635,73.22218,101.20406,83.32567,74.01885,52.76984,50.63,
2023-07-04,15.1,20.6,17.366667,79.75,12.883333,323.0,983.0,1,42.64758,41.76,41.18073,40.31772,40.63,42.00579,37.83825,27.50672,16.44715,10.84143,12.07286,14.27148,16.5484,19.66381,25.30746,32.78184,34.10629,40.49,51.55172,68.02536,65.22541,57.01493,46.30993,42.73,
2023-07-05,14.1,19.8,17.191667,79.666667,13.4875,326.041667,987.0,2,40.02,39.14568,38.65502,37.61068,38.59397,39.39025,39.76793,31.0396,23.6835,22.16157,21.35835,21.51774,22.92534,27.66004,31.63719,36.1216,37.95929,45.97617,56.92638,70.76992,71.03879,63.56329,45.51394,43.75973,
2023-07-06,14.3,20.4,17.3125,80.583333,12.283333,309.666667,972.0,3,38.97256,38.21695,37.71462,36.73194,37.62506,39.78031,37.43,27.60451,17.82641,14.08028,15.61567,14.59975,15.64736,16.66,20.97464,27.84426,30.0,37.38617,45.70067,59.28644,59.83916,55.16289,44.90787,41.91515,
2023-07-07,15.2,20.9,17.304167,78.833333,13.808333,311.041667,982.0,4,39.80952,37.36637,36.29559,35.638,36.17276,37.41689,36.91933,28.50435,19.27667,17.81428,17.51789,16.25646,16.39299,17.68,21.32273,27.99091,26.1484,31.92306,41.69817,52.79117,53.80975,50.67999,42.00913,39.43346,
